book_id,authors,author_id
1088,Thomas Hardy,559
1089,Terry Pratchett,283
1090,Mark Z. Danielewski,1090
1091,Patricia Cornwell,511
1092,John Grisham,86
1093,P.C. Cast,246
1094,Willa Cather,1094
1095,Susan Beth Pfeffer,1095
1096,Jon Stewart,1096
1097,Don Piper,1097
1098,Nicholas Sparks,44
1099,Lao Tzu,1099
1100,Jeffrey Archer,1100
1101,Jodi Picoult,64
1102,Augusten Burroughs,238
1103,James Patterson,242
1104,E.L. James,34
1105,Frank Herbert,126
1106,C.S. Lewis,37
1107,Jennifer Weiner,310
1108,Hans Christian Andersen,1108
1109,Mark Cotta Vaz,220
1110,Colleen Hoover,539
1111,Jane Green,777
1112,L.M. Montgomery,133
1113,Friedrich Nietzsche,1113
1114,Elizabeth Gaskell,1114
1115,Jaycee Dugard,1115
1116,Amish Tripathi,1116
1117,Michael Crichton,84
1118,Lauren Oliver,280
1119,Robert Jordan,330
1120,Aesop,1120
1121,Cormac McCarthy,104
1122,Becca Fitzpatrick,202
1123,Stephen King,72
1124,Chuck Palahniuk,196
1125,Chetan Bhagat,1085
1126,Matsuri Hino,1126
1127,Jim Butcher,450
1128,Anne McCaffrey,1128
1129,John D. Rateliff,1129
1130,Colleen Hoover,539
1131,Joanne Harris,1131
1132,Jay Anson,1132
1133,Michael Ondaatje,1133
1134,Sylvain Reynard,904
1135,James Joyce,959
1136,Colum McCann,1136
1137,Eoin Colfer,223
1138,Harlan Coben,1138
1139,Stephen King,72
1140,Rachel Hawkins,1140
1141,Austin Kleon,1141
1142,Neal Stephenson,442
1143,Christina Lauren,1143
1144,Barbara Kingsolver,100
1145,Joyce Carol Oates,1145
1146,Scott McCloud,1146
1147,Kami Garcia,182
1148,Jon Ronson,1148
1149,Jodi Picoult,64
1150,David Baldacci,1150
1151,Janet Evanovich,207
1152,Mitch Albom,114
1153,Christopher Moore,743
1154,Michael   Lewis,985
1155,Jonathan Stroud,1155
1156,Stephen Colbert,1156
1157,Kenneth H. Blanchard,1157
1158,Leon Uris,1158
1159,Ursula Hegi,1159
1160,Raymond Chandler,1160
1161,John Steinbeck,32
1162,Ellen DeGeneres,1162
1163,Lemony Snicket,356
1164,Eowyn Ivey,1164
1165,J. Lynn,1165
1166,Jeff Kinney,392
1167,Dante Alighieri,977
1168,Benjamin Hoff,1168
1169,Jennifer L. Armentrout,750
1170,Tahereh Mafi,632
1171,Sarah Dunant,1171
1172,Eoin Colfer,223
1173,David Lagercrantz,1173
1174,Emma Cline,1174
1175,Shannon Hale,1175
1176,Dennis Lehane,768
1177,Isaac Marion,1177
1178,Mark Twain,58
1179,Robert A. Heinlein,371
1180,Elif Shafak,1180
1181,Janet Evanovich,207
1182,Stephen King,72
1183,Hajime Isayama,1183
1184,F. Scott Fitzgerald,5
1185,Olive Ann Burns,1185
1186,Tennessee Williams,456
1187,Elena Ferrante,1187
1188,Timothy Ferriss,1188
1189,Robin S. Sharma,1189
1190,Amor Towles,1190
1191,Larry Niven,1191
1192,Ruta Sepetys,1192
1193,Andrew Clements,1193
1194,Jeff Kinney,392
1195,Louise Erdrich,1195
1196,Madeleine L'Engle,117
1197,Veronica Roth,12
1198,Hanya Yanagihara,1198
1199,Brian K. Vaughan,1029
1200,Brandon Sanderson,389
1201,Charlaine Harris,197
1202,Anne Tyler,1202
1203,Benjamin Alire Sáenz,1203
1204,H.G. Wells,298
1205,Haruki Murakami,380
1206,Paulo Coelho,35
1207,Johann David Wyss,1207
1208,Stephen King,72
1209,Jennifer Probst,1209
1210,L.M. Montgomery,133
1211,Watty Piper,1211
1212,Karen Joy Fowler,1212
1213,Orson Scott Card,70
1214,James Joyce,959
1215,Sarah Dessen,443
1216,Alan Brennert,1216
1217,Anne Rice,205
1218,Frank E. Peretti,1218
1219,Jessica Sorensen,1219
1220,Lauren Groff,1220
1221,Judy Blume,621
1222,E.B. White,59
1223,Isaac Asimov,276
1224,Brian Greene,1224
1225,Lemony Snicket,356
1226,Janet Evanovich,207
1227,Kelley Armstrong,880
1228,Jim Butcher,450
1229,Janell Cannon,1229
1230,Joe Abercrombie,917
1231,Nancy Horan,1231
1232,Janet Evanovich,207
1233,Lemony Snicket,356
1234,Flora Rheta Schreiber,1234
1235,Carl Sagan,1003
1236,Chuck Palahniuk,196
1237,Rosamunde Pilcher,1237
1238,Dave Eggers,495
1239,Gabriel García Márquez,94
1240,Ronald Holt,1240
1241,Bill O'Reilly,1241
1242,Jhumpa Lahiri,378
1243,John Flanagan,1243
1244,Laurie Halse Anderson,234
1245,John Grisham,86
1246,Robin Hobb,598
1247,Ira Levin,1247
1248,Stephen King,72
1249,Robert Jordan,330
1250,Jack Kerouac,284
1251,Kelley Armstrong,880
1252,Katherine Boo,1252
1253,P.L. Travers,1253
1254,Scott Lynch,746
1255,Sandra Cisneros,1255
1256,David Benioff,1256
1257,Jeaniene Frost,1257
1258,Roald Dahl,158
1259,Garth Nix,747
1260,James Patterson,242
1261,Stephen King,72
1262,Frank Herbert,126
1263,James S.A. Corey,1263
1264,Sarah J. Maas,393
1265,Art Spiegelman,490
1266,Ezra Jack Keats,1266
1267,Janet Evanovich,207
1268,Emily Giffin,156
1269,Richard   Preston,1269
1270,Haruki Murakami,380
1271,Elizabeth Gilbert,40
1272,Lynne Truss,1272
1273,Kim Harrison,1273
1274,Clement C. Moore,1274
1275,Diana Gabaldon,137
1276,Cynthia Hand,1276
1277,Lee Strobel,1277
1278,Robert Jordan,330
1279,Carl Hiaasen,1279
1280,Virgil,1280
1281,Junot Díaz,467
1282,Haruki Murakami,380
1283,Daniel Quinn,1283
1284,Jenny Han,827
1285,Katie McGarry,1285
1286,Kennilworthy Whisp,1286
1287,Harry Allard,1287
1288,Richard Bachman,705
1289,Lemony Snicket,356
1290,Lois Lowry,36
1291,J.R. Ward,433
1292,Stephen King,72
1293,Trenton Lee Stewart,1293
1294,Christopher Hitchens,1294
1295,Abbi Glines,812
1296,Michael Crichton,84
1297,Jennifer E. Smith,1297
1298,Jonathan Stroud,1155
1299,Tom Robbins,1299
1300,Jenna Blum,1300
1301,John Grisham,86
1302,Beth Revis,1302
1303,M. Scott Peck,1303
1304,Jim Butcher,450
1305,Gertrude Chandler Warner,1305
1306,A.S.A. Harrison,1306
1307,Caitlin Moran,1307
1308,Sarah J. Maas,393
1309,Keith Richards,1309
1310,Jhumpa Lahiri,378
1311,Anita Shreve,1311
1312,Don DeLillo,1312
1313,Stephen E. Ambrose,1313
1314,Charles Darwin,1314
1315,Craig Thompson,1315
1316,David Wroblewski,1316
1317,Christina Schwarz,1317
1318,Charles Bukowski,1318
1319,Cormac McCarthy,104
1320,Arthur Conan Doyle,446
1321,Eiichirō Oda,1321
1322,Peter S. Beagle,1322
1323,Angie Sage,1323
1324,Laurie Halse Anderson,234
1325,Tana French,473
1326,Erik Larson,217
1327,Rudyard Kipling,1327
1328,Terry Hayes,1328
1329,Allen Ginsberg,1329
1330,Richard Carlson,1330
1331,Adam Mansbach,1331
1332,Douglas Adams,54
1333,Walter Isaacson,128
1334,Téa Obreht,1334
1335,Maria V. Snyder,1335
1336,J.R. Ward,433
1337,Terry Pratchett,283
1338,Anonymous,464
1339,Stephen King,72
1340,Jim Butcher,450
1341,Pierce Brown,858
1342,Terry Pratchett,283
1343,Terry Pratchett,283
1344,Malcolm Gladwell,127
1345,Karin Slaughter,1345
1346,Joe Abercrombie,917
1347,Stephen King,72
1348,Dr. Seuss,157
1349,Michael   Lewis,985
1350,Garth Nix,747
1351,James Patterson,242
1352,Yana Toboso,1352
1353,Marissa Meyer,252
1354,Robert Louis Stevenson,293
1355,Emily Seife,1355
1356,Peter V. Brett,1356
1357,John Bunyan,1357
1358,Lee Child,477
1359,Rick Riordan,41
1360,Stephen King,72
1361,Kate Morton,613
1362,Robert Jordan,330
1363,Jim Butcher,450
1364,Fyodor Dostoyevsky,177
1365,Carson McCullers,1365
1366,Rick Yancey,452
1367,T.H. White,1367
1368,Terry Pratchett,283
1369,Christopher Paul Curtis,1369
1370,Alison Bechdel,1370
1371,Dan Ariely,1371
1372,أحمد مراد,1372
1373,Lynne Reid Banks,1373
1374,Robert Jordan,330
1375,Jesse Andrews,1375
1376,Jeff Kinney,392
1377,Janet Evanovich,207
1378,Simon Winchester,1378
1379,James Patterson,242
1380,Art Spiegelman,490
1381,Jasper Fforde,1381
1382,Faye Perozich,1382
1383,Louis Sachar,77
1384,Dalai Lama XIV,1384
1385,David Mitchell,522
1386,Anna Quindlen,1386
1387,L.J. Smith,1387
1388,John Grisham,86
1389,Chuck Palahniuk,196
1390,Janet Evanovich,207
1391,Cornelia Funke,314
1392,Chuck Klosterman,1392
1393,Evelyn Waugh,1393
1394,Jim Butcher,450
1395,Jessie Burton,1395
1396,Margaret Weis,1396
1397,Eoin Colfer,223
1398,Scott Westerfeld,187
1399,John Flanagan,1243
1400,Deborah Harkness,379
1401,Julia Cameron,1401
1402,Jon Scieszka,627
1403,Joe Hill,1403
1404,Robert K. Massie,1404
1405,Margaret Atwood,119
1406,Kristin Hannah,267
1407,John Grisham,86
1408,Marcus Luttrell,1408
1409,Chetan Bhagat,1085
1410,Agatha Christie,200
1411,Richard Wright,1411
1412,Brent Weeks,859
1413,Veronica Rossi,1413
1414,Nicholas Sparks,44
1415,Eric Ries,1415
1416,Richelle Mead,210
1417,Lauren Weisberger,78
1418,David Eddings,1418
1419,Roberto Aguirre-Sacasa,1419
1420,William L. Shirer,1420
1421,Nick Hornby,570
1422,Jeff Smith,1422
1423,Stephen King,72
1424,Lee Child,477
1425,Kami Garcia,182
1426,Jodi Picoult,64
1427,Joe Hill,1403
1428,Jeff Kinney,392
1429,Brent Weeks,859
1430,Lauren Weisberger,78
1431,Brian Jacques,1431
1432,Karl Marx,1432
1433,Ruth Ware,1433
1434,James Fenimore Cooper,1434
1435,William Styron,1435
1436,Sophie Kinsella,108
1437,Julie Kagawa,756
1438,Bruce H. Wilkinson,1438
1439,Karen Thompson Walker,1439
1440,Mitch Albom,114
1441,Julia Child,1441
1442,Graeme Simsion,285
1443,Amish Tripathi,1116
1444,Charles Bukowski,1318
1445,Wendelin Van Draanen,1445
1446,Travis Bradberry,1446
1447,Robert McCloskey,1447
1448,Douglas Preston,1448
1449,Bill Bryson,316
1450,Jim Butcher,450
1451,Robert Kirkman,502
1452,Shannon Hale,1175
1453,Nicola Yoon,1453
1454,George Bernard Shaw,1454
1455,Barbara Kingsolver,100
1456,Brandon Mull,1032
1457,Helen Fielding,75
1458,Louis de Bernières,1458
1459,Nicholas Sparks,44
1460,Bill Bryson,316
1461,Arthur Conan Doyle,446
1462,Adam Johnson,1462
1463,David Eddings,1418
1464,Marjane Satrapi,828
1465,Chaim Potok,1465
1466,Irving Stone,1466
1467,Carlos Ruiz Zafón,258
1468,Cecelia Ahern,269
1469,Peggy Parish,1469
1470,Jodi Ellen Malpas,1470
1471,W. Bruce Cameron,1471
1472,Sabaa Tahir,1472
1473,J.R. Ward,433
1474,Helene Wecker,1474
1475,أحلام مستغانمي,1475
1476,Lemony Snicket,356
1477,Charles Dickens,83
1478,Esphyr Slobodkina,1478
1479,Jim Butcher,450
1480,Tamora Pierce,1480
1481,Audrey Niffenegger,38
1482,Anita Diamant,150
1483,J.R. Ward,433
1484,Dan Simmons,729
1485,James Ellroy,1485
1486,Lewis Carroll,229
1487,Jung Chang,1487
1488,P.D. Eastman,579
1489,Laura Ingalls Wilder,544
1490,Stephen King,72
1491,Guillermo del Toro,1491
1492,Emily Dickinson,1492
1493,Fred Gipson,1493
1494,Steve Martin,1494
1495,Frank Warren,1495
1496,George R.R. Martin,39
1497,Mary Norton,1497
1498,Stephen King,72
1499,Jodi Picoult,64
1500,Haruki Murakami,380
1501,Philippa Gregory,186
1502,Laini Taylor,535
1503,Tom Robbins,1299
1504,John Flanagan,1243
1505,Alexandra Bracken,1505
1506,Paulo Coelho,35
1507,Norman Vincent Peale,1507
1508,Ruth Ware,1433
1509,Edith Wharton,899
1510,Hiro Mashima,1510
1511,Patrick Rothfuss,192
1512,Solomon Northup,1512
1513,J.R. Ward,433
1514,Nathaniel Philbrick,1514
1515,Ayaan Hirsi Ali,1515
1516,Nassim Nicholas Taleb,1516
1517,Justin Cronin,665
1518,Aleksandr Solzhenitsyn,1518
1519,Neal Stephenson,442
1520,Walter M. Miller Jr.,1520
1521,Sophocles,824
1522,Colm Tóibín,1522
1523,Lauren DeStefano,1523
1524,J.D. Vance,1524
1525,Robert Jordan,330
1526,Stephen Crane,1526
1527,Randall Munroe,1527
1528,Steven Erikson,1528
1529,Paulo Coelho,35
1530,Madeleine L'Engle,117
1531,Suzanne Collins,1
1532,Jodi Picoult,64
1533,Anne Rice,205
1534,David Baldacci,1150
1535,James Patterson,242
1536,Terry Goodkind,481
1537,Philippa Gregory,186
1538,Anne Tyler,1202
1539,Colson Whitehead,1539
1540,Melissa de la Cruz,981
1541,Julie Kagawa,756
1542,Cora Carmack,1542
1543,John Grisham,86
1544,J.M. Coetzee,1544
1545,A.A. Milne,444
1546,Brent Weeks,859
1547,Sue Monk Kidd,57
1548,Arnold Lobel,1548
1549,Lemony Snicket,356
1550,Ally Carter,656
1551,B.A. Paris,1551
1552,Michael Shaara,1552
1553,Laurell K. Hamilton,1086
1554,Jonathan Stroud,1155
1555,H.G. Wells,298
1556,Jennifer L. Armentrout,750
1557,Dave Eggers,495
1558,Sharon M. Draper,1558
1559,Lauren Kate,224
1560,Amanda Hocking,1560
1561,Boris Pasternak,1561
1562,Colleen Hoover,539
1563,Blake Crouch,1563
1564,Michael Crichton,84
1565,P.D. James,1565
1566,Edith Wharton,899
1567,Jane Hamilton,1567
1568,Colleen Hoover,539
1569,O. Henry,1569
1570,Tom Wolfe,1570
1571,William S. Burroughs,1571
1572,Neil Gaiman,167
1573,John Grisham,86
1574,Ursula K. Le Guin,593
1575,John Green,6
1576,Stephen King,72
1577,Atul Gawande,1577
1578,Dean Koontz,367
1579,Chelsea Handler,605
1580,Henrik Ibsen,1580
1581,James A. Michener,1581
1582,Richard Yates,1582
1583,Rachel Cohn,1583
1584,Tom Stoppard,1584
1585,Maggie Stiefvater,254
1586,Alex Garland,1586
1587,Beth Hoffman,1587
1588,Charlaine Harris,197
1589,Stephen King,72
1590,Beverly Cleary,1590
1591,Ursula K. Le Guin,593
1592,Michael Crichton,84
1593,Raymond E. Feist,1593
1594,Jennifer Crusie,1594
1595,Nelson Mandela,1595
1596,John Grisham,86
1597,Bryce Courtenay,1597
1598,Dashiell Hammett,1598
1599,Kristin Hannah,267
1600,Lee Child,477
1601,Daniel Goleman,1601
1602,Jim Butcher,450
1603,Munro Leaf,1603
1604,Ellen Hopkins,927
1605,Walter Scott,1605
1606,Janet Evanovich,207
1607,Michael Connelly,521
1608,Kiersten White,1608
1609,Mark Cotta Vaz,220
1610,Adriana Trigiani,1610
1611,Brandon Mull,1032
1612,Nora Roberts,907
1613,Haruki Murakami,380
1614,Jenny Han,827
1615,Andre Agassi,1615
1616,Anthony Horowitz,1616
1617,Lee Child,477
1618,Francine Rivers,504
1619,Stephenie Meyer,3
1620,Philip K. Dick,360
1621,Daniel H. Pink,1621
1622,Mark Twain,58
1623,Jeph Loeb,1623
1624,Jean-Paul Sartre,1624
1625,John Eldredge,1625
1626,Brandon Mull,1032
1627,Janet Evanovich,207
1628,Hugh Howey,742
1629,Ursula K. Le Guin,593
1630,Jim Butcher,450
1631,Arthur Conan Doyle,446
1632,Jan Brett,1632
1633,Anne Rice,205
1634,Michael Scott,923
1635,Doreen Cronin,1635
1636,Patricia Briggs,980
1637,Kendare Blake,1637
1638,Terry Goodkind,481
1639,Avi,1639
1640,Robert Goolrick,1640
1641,Ray Bradbury,48
1642,Toni Morrison,354
1643,Tom Clancy,288
1644,Leif Enger,1644
1645,Chuck Palahniuk,196
1646,Orson Scott Card,70
1647,أحمد مراد,1372
1648,Janette Sebring Lowrey,1648
1649,Maeve Binchy,1649
1650,Jack London,375
1651,Tahereh Mafi,632
1652,Ally Carter,656
1653,Patricia Briggs,980
1654,Jim Butcher,450
1655,Kate Jacobs,1655
1656,James Herriot,994
1657,David Foster Wallace,1657
1658,Emma Chase,1658
1659,John Wyndham,1659
1660,Patrick deWitt,1660
1661,Shilpi Somaya Gowda,1661
1662,Roald Dahl,158
1663,Paulo Coelho,35
1664,Virginia Woolf,701
1665,Brandon Sanderson,389
1666,William Shakespeare,29
1667,Sarah Dessen,443
1668,Leigh Bardugo,1000
1669,Maureen Johnson,1669
1670,Ron Hall,1670
1671,Rainbow Rowell,164
1672,Tracy Kidder,1672
1673,Jodi Ellen Malpas,1470
1674,Mark  Lawrence,1674
1675,Jane Hamilton,1567
1676,Kurt Vonnegut Jr.,65
1677,Michael Crichton,84
1678,Nancy Farmer,1678
1679,Walt Whitman,1679
1680,Nora Roberts,907
1681,D.H. Lawrence,1681
1682,Lev Grossman,584
1683,Michael   Lewis,985
1684,George S. Clason,1684
1685,Jodi Picoult,64
1686,David Eddings,1418
1687,Frank Herbert,126
1688,Elizabeth Strout,930
1689,Sarah Addison Allen,1689
1690,Jim Butcher,450
1691,Frederick Douglass,1691
1692,Greg Behrendt,1692
1693,David Eddings,1418
1694,Janet Evanovich,207
1695,Rudyard Kipling,1327
1696,Rachel Caine,1696
1697,John Eldredge,1625
1698,Peter David,1698
1699,Kate Morton,613
1700,Ruth Ozeki,1700
1701,Tucker Max,1701
1702,Jay Crownover,1702
1703,Haruki Murakami,380
1704,Kurt Vonnegut Jr.,65
1705,Robert B. Cialdini,1705
1706,Edgar Allan Poe,402
1707,Louise Fitzhugh,1707
1708,Sarah Waters,1708
1709,Dean Koontz,367
1710,Bill Bryson,316
1711,Marian Keyes,1711
1712,Louise Penny,1712
1713,Marian Keyes,1711
1714,Amy Tan,118
1715,John Ajvide Lindqvist,1715
1716,Pittacus Lore,340
1717,Edgar Allan Poe,402
1718,Ann Brashares,120
1719,Dean Koontz,367
1720,Morgan Matson,1720
1721,Oswald Chambers,1721
1722,Terry Pratchett,283
1723,Diana Gabaldon,137
1724,Andrea Cremer,1724
1725,Lewis Carroll,229
1726,Cornelia Funke,314
1727,Douglas Adams,54
1728,Naomi Novik,1728
1729,Neal Stephenson,442
1730,Ernest Cline,215
1731,Peter V. Brett,1356
1732,Agatha Christie,200
1733,John Grisham,86
1734,Alfred Lansing,1734
1735,Meg Cabot,500
1736,Blake Crouch,1563
1737,Victoria Aveyard,536
1738,Rebecca Stead,1738
1739,Tom Wolfe,1570
1740,Judy Blume,621
1741,Agatha Christie,200
1742,Phyllis Reynolds Naylor,1742
1743,Leigh Bardugo,1000
1744,Jo Nesbø,1744
1745,Scott Westerfeld,187
1746,James Patterson,242
1747,Stephen Kendrick,1747
1748,Jennifer Weiner,310
1749,Ben Sherwood,1749
1750,Dale Carnegie,260
1751,Nora Roberts,907
1752,Barbara Kingsolver,100
1753,Rebecca Donovan,1753
1754,Cassandra Clare,51
1755,Sidney Sheldon,1755
1756,M.C. Escher,1756
1757,Donna Woolfolk Cross,1757
1758,Sebastian Faulks,1758
1759,Terry Goodkind,481
1760,Brandon Mull,1032
1761,Joshua Foer,1761
1762,Sue Miller,1762
1763,James Patterson,242
1764,Eoin Colfer,223
1765,Norman Bridwell,1765
1766,Kristin Cashore,355
1767,Jandy Nelson,950
1768,Terry Pratchett,283
1769,Katy Evans,1769
1770,Joe Hill,1403
1771,Anne Brontë,1771
1772,Walter Farley,1772
1773,S.C. Stephens,965
1774,Lemony Snicket,356
1775,Tomie dePaola,1775
1776,R.L. Mathewson,1776
1777,David Bayles,1777
1778,Hayden Herrera,1778
1779,Kelley Armstrong,880
1780,C.C. Hunter,1780
1781,Mo Willems,1781
1782,Maggie Stiefvater,254
1783,Henry James,1783
1784,Edgar Allan Poe,402
1785,Charlotte Perkins Gilman,1785
1786,Noah Hawley,1786
1787,محمد صادق,1787
1788,Bill Watterson,780
1789,Sarah Dessen,443
1790,B.A. Shapiro,1790
1791,Shannon Hale,1175
1792,Chimamanda Ngozi Adichie,673
1793,Chetan Bhagat,1085
1794,Sara Gruen,46
1795,Richard Bachman,705
1796,Marilynne Robinson,1796
1797,Thomas Pynchon,1797
1798,Ken Follett,142
1799,Rachel Hawkins,1140
1800,Philip K. Dick,360
1801,Terry Brooks,1801
1802,Thomas Harris,209
1803,L.J. Smith,1387
1804,Liane Moriarty,235
1805,L.J. Smith,1387
1806,Ann-Marie MacDonald,1806
1807,Maggie Stiefvater,254
1808,Pierce Brown,858
1809,Brian Jacques,1431
1810,Jenny  Lawson,745
1811,Janet Evanovich,207
1812,Raymond E. Feist,1593
1813,Tracey Garvis-Graves,1813
1814,Lisa Genova,333
1815,Miep Gies,1815
1816,John Scalzi,910
1817,Clive Cussler,1817
1818,Jeaniene Frost,1257
1819,Liane Moriarty,235
1820,Michael  Grant,685
1821,Janet Evanovich,207
1822,Chetan Bhagat,1085
1823,Michael Bond,1823
1824,Sara Shepard,548
1825,Beverly Cleary,1590
1826,Nelson DeMille,1826
1827,Lemony Snicket,356
1828,Rumiko Takahashi,1828
1829,David Seltzer,1829
1830,Alyson Noel,415
1831,David Baldacci,1150
1832,Tom Rob Smith,1832
1833,Nancy E. Turner,1833
1834,Liane Moriarty,235
1835,Paulo Coelho,35
1836,Audrey Penn,1836
1837,Hugh Howey,742
1838,Lee Child,477
1839,John Elder Robison,1839
1840,Sherrilyn Kenyon,1840
1841,James Patterson,242
1842,Jodi Picoult,64
1843,Curtis Sittenfeld,1843
1844,Anthony Kiedis,1844
1845,Margaret Atwood,119
1846,Sylvia Day,218
1847,Richard Bach,606
1848,Gail Carriger,1848
1849,Gayle Forman,149
1850,Lisa McMann,1850
1851,Siddhartha Mukherjee,1851
1852,Ellen Hopkins,927
1853,Gabriel García Márquez,94
1854,Jeffrey Archer,1100
1855,Deepak Chopra,1855
1856,Augusten Burroughs,238
1857,Tamora Pierce,1480
1858,James Patterson,242
1859,Anne Lamott,1859
1860,Kerstin Gier,1860
1861,Alyson Noel,415
1862,Timothy Zahn,1862
1863,Tamora Pierce,1480
1864,Robin Cook,1864
1865,Louise L. Hay,1865
1866,Emma Straub,1866
1867,Oliver Pötzsch,1867
1868,Richard Matheson,929
1869,Patricia C. Wrede,1869
1870,Lee Child,477
1871,John Sandford,1871
1872,Tami Hoag,1872
1873,Michael Chabon,516
1874,Melanie Benjamin,1874
1875,David Shannon,1875
1876,Lee Child,477
1877,William Strunk Jr.,1877
1878,Henry James,1783
1879,Jennifer Weiner,310
1880,R.A. Salvatore,1880
1881,Larry Niven,1191
1882,Jo Nesbø,1744
1883,John  Williams,1883
1884,David Cote,1884
1885,William Shakespeare,29
1886,Garth Ennis,1886
1887,Edmond Rostand,1887
1888,Anne Fadiman,1888
1889,Patricia Briggs,980
1890,Richelle Mead,210
1891,Karen Marie Moning,1070
1892,Kate Atkinson,551
1893,J. Kenner,1893
1894,Sophie Kinsella,108
1895,Neil Gaiman,167
1896,Eleanor H. Porter,1896
1897,Dave Pelzer,221
1898,Hugh Howey,742
1899,Jodi Picoult,64
1900,Stephen King,72
1901,Karen Marie Moning,1070
1902,John Grisham,86
1903,Lois Lowry,36
1904,Neil Gaiman,167
1905,Anthony  Ryan,1905
1906,Simone Elkeles,517
1907,Howard Pyle,1907
1908,Bret Easton Ellis,499
1909,Lawrence Hill,1909
1910,Anonymous,464
1911,Tana French,473
1912,Lily King,1912
1913,Marian Keyes,1711
1914,Isaac Asimov,276
1915,Haruki Murakami,380
1916,Beverly Cleary,1590
1917,Carrie Ryan,1917
1918,Terry Brooks,1801
1919,Rachel Cohn,1583
1920,Eleanor Catton,1920
1921,Laura Joffe Numeroff,454
1922,Dean Koontz,367
1923,David Sedaris,101
1924,Terry Pratchett,283
1925,Frank E. Peretti,1218
1926,Chip Heath,1926
1927,Piers Paul Read,1927
1928,Zadie Smith,1005
1929,Joyce Meyer,1929
1930,Nora Roberts,907
1931,David Eddings,1418
1932,J.R. Ward,433
1933,أثير عبدالله النشمي,1933
1934,Richard Castle,1934
1935,Amazon,1935
1936,John Irving,325
1937,C.S. Lewis,37
1938,Roald Dahl,158
1939,Laura Joffe Numeroff,454
1940,Iain Banks,1940
1941,Marisha Pessl,1941
1942,Rob Lowe,1942
1943,Kevin Kwan,1943
1944,Libba Bray,586
1945,Karen Marie Moning,1070
1946,Karen Marie Moning,1070
1947,Robert Dugoni,1947
1948,Ransom Riggs,139
1949,E.M. Forster,829
1950,Mike Mignola,1950
1951,Michelle Hodkin,995
1952,Rick Riordan,41
1953,Alexandre Dumas,103
1954,Shirley Jackson,1954
1955,Hunter S. Thompson,350
1956,Laura Ingalls Wilder,544
1957,Dodie Smith,1957
